subject,trial,stim,picture,response,reactiontime,correct,spaced,stimvalue,feedback,reward,repetition,trialonset
273,18,4,133,2,0.665770696,1,1,0,-1,-0.22,5,104.1742327
273,19,5,122,1,0.599413315,1,1,2,2,0.49,5,111.5494517
273,20,2,103,2,0.872638078,1,1,0,-1,-0.27,5,117.1389636
273,21,2,103,1,0.726109697,0,1,0,0,-0.27,6,2.043839701
273,22,3,111,1,0.858270097,1,1,1,1,0.24,1,9.122329811
273,23,4,133,2,0.738975084,1,1,0,0,0.04,6,16.19687271
273,24,5,122,1,0.650565066,1,1,2,2,0.43,6,22.08598139
273,25,1,110,1,0.702422154,1,1,1,0,-0.07,6,29.61173623
273,26,4,133,2,0.668900935,1,1,0,0,0.03,7,36.38575216
273,27,5,122,1,0.489758827,1,1,2,2,0.42,7,42.56006218
273,28,1,110,1,0.555423714,1,1,1,1,0.23,7,47.84876973
273,29,2,103,2,0.55160071,1,1,0,0,-0.03,7,54.17288133
273,30,1,110,1,0.539347273,1,1,1,1,0.22,8,59.16138714
273,31,5,122,1,0.465651727,1,1,2,2,0.41,8,66.53679682
273,32,4,133,2,0.624547367,1,1,0,-1,-0.27,8,74.36236842
273,33,2,103,2,0.728220859,1,1,0,0,0.05,8,81.9535222
273,34,1,110,1,0.517092963,1,1,1,1,0.29,9,88.12735579
273,35,2,103,2,0.701351655,1,1,0,0,0.04,9,92.96603248
273,36,4,133,2,0.736410761,1,1,0,0,-0.02,9,99.88962374
273,37,5,122,1,0.552765095,1,1,2,0,-0.05,9,107.2649728
273,38,5,122,1,0.504452128,1,1,2,2,0.41,10,112.2551392
273,39,4,133,2,0.59356187,1,1,0,0,-0.02,10,119.479286
273,40,2,103,2,0.57288066,1,1,0,0,0.01,10,125.6526555
273,41,1,110,1,0.536828295,1,1,1,1,0.29,10,2.036709313
273,42,3,111,1,0.86367544,1,1,1,1,0.27,2,8.0642162
273,43,3,111,1,0.491426989,1,1,1,1,0.24,3,15.88944902
273,44,3,111,1,0.46275954,1,1,1,1,0.28,4,22.06274258
273,45,7,108,1,0.690540105,1,1,2,2,0.46,1,27.20190684
273,46,7,108,1,0.372361155,1,1,2,2,0.48,2,33.52502875
273,47,7,108,1,0.42370532,1,1,2,2,0.5,3,39.69974684
273,48,6,137,2,0.836711785,1,1,0,0,0.03,1,45.72312917
273,49,6,137,2,0.386446751,1,1,0,0,0.02,2,51.01110934
273,50,6,137,2,0.585994384,1,1,0,0,-0.01,3,57.1850327
273,51,8,124,1,0.843088219,0,1,0,0,-0.26,1,64.86032644
273,52,8,124,2,0.457567792,1,1,0,0,-0.03,2,71.78398897
273,53,8,124,2,0.564004871,1,1,0,0,-0.01,3,77.67457649
273,54,6,137,2,0.845170057,1,1,0,0,0,4,82.96315127
273,55,3,111,1,0.68759951,1,1,1,1,0.26,5,88.70406955
273,56,7,108,1,0.633013762,1,1,2,0,-0.07,4,94.14294762
273,57,6,137,2,0.715717726,1,1,0,0,0.02,5,100.0332053
273,58,8,124,2,0.708708741,1,1,0,-1,-0.26,4,106.807346
273,59,8,124,2,0.556909494,1,1,0,0,0.05,5,112.5464524
273,60,7,108,1,0.671606875,1,1,2,2,0.46,5,120.0721046
273,61,3,111,1,0.584672842,1,1,1,0,-0.1,6,2.027523504
273,62,6,137,2,0.686730355,1,1,0,0,-0.04,6,8.805435756
273,63,7,108,1,0.529017744,1,1,2,2,0.45,6,15.27909485
273,64,8,124,2,0.748438067,1,1,0,0,-0.02,6,20.86923171
273,65,3,111,1,0.67202631,1,1,1,1,0.21,7,28.24468531
273,66,7,108,1,0.47773264,1,1,2,2,0.43,7,35.16808755
273,67,8,124,2,0.69218675,1,1,0,0,0.02,7,41.64282964
273,68,6,137,2,0.689700663,1,1,0,-1,-0.27,7,48.11677316
273,69,3,111,1,0.624393436,1,1,1,0,-0.07,8,55.7915514
273,70,7,108,1,0.537253876,1,1,2,2,0.43,8,61.23164411
273,71,6,137,2,0.718330196,1,1,0,0,0.03,8,67.40466482
273,72,3,111,1,0.578647247,1,1,1,1,0.27,9,73.87891558
273,73,6,137,2,0.904290634,1,1,0,-1,-0.22,9,80.20239537
273,74,8,124,2,0.707197712,1,1,0,0,0,8,87.57684557
273,75,7,108,1,0.556742452,1,1,2,0,-0.04,9,94.50036627
273,76,3,111,1,0.530500308,1,1,1,1,0.26,10,102.1768713
273,77,8,124,2,0.600916926,1,1,0,0,-0.04,9,109.7017658
273,78,6,137,2,0.578150229,1,1,0,0,-0.03,10,116.4757536
273,79,7,108,1,0.553533804,1,1,2,2,0.43,10,124.000498
273,80,8,124,2,0.684471199,1,1,0,-1,-0.22,10,128.9896481
275,1,5,115,1,0.830383237,1,1,2,2,0.48,1,2.029123356
275,2,5,115,1,1.074984602,1,1,2,2,0.4,2,9.555678435
275,3,2,137,-1,NaN,NaN,1,0,0,-0.5,1,17.38116417
275,4,2,137,1,0.629369219,0,1,0,0,-0.29,2,22.37160022
275,5,2,137,2,0.463031675,1,1,0,-1,-0.24,3,28.11033148
275,6,5,115,1,0.86346854,1,1,2,2,0.42,3,33.70015497
275,7,5,115,1,0.582057384,1,1,2,0,-0.05,4,39.28940694
275,8,4,131,2,1.092334424,1,1,0,0,0.02,1,44.87913251
275,9,4,131,2,0.71675942,1,1,0,0,-0.03,2,50.76938223
275,10,1,135,1,1.036448194,1,1,1,1,0.26,1,57.54343143
275,11,1,135,1,0.602405754,1,1,1,1,0.29,2,63.1328816
275,12,1,135,1,0.565970349,1,1,1,0,-0.03,3,68.42311691
275,13,4,131,1,0.860631593,0,1,0,0,-0.3,3,73.71248622
275,14,4,131,2,0.583512483,1,1,0,0,0.03,4,79.73503301
275,15,1,135,1,1.159749821,1,1,1,1,0.25,4,86.5094363
275,16,2,137,2,1.050169935,1,1,0,0,0.02,4,91.49923488
275,17,1,135,2,1.086494601,0,1,1,1,-0.03,5,98.57277492
275,18,4,131,2,0.854325885,1,1,0,-1,-0.29,5,104.1624084
275,19,5,115,1,0.498927898,1,1,2,2,0.48,5,111.5379007
275,20,2,137,1,1.152455434,0,1,0,-1,-0.03,5,117.1276594
275,21,2,137,2,0.881037718,1,1,0,0,-0.03,6,2.040300572
275,22,3,127,2,0.825157548,0,1,1,1,-0.07,1,9.119201394
275,23,4,131,2,0.770327433,1,1,0,0,0.04,6,16.19367014
275,24,5,115,1,0.395776704,1,1,2,2,0.44,6,22.08484149
275,25,1,135,2,0.746879709,0,1,1,0,0.21,6,29.60923546
275,26,4,131,2,0.695572526,1,1,0,0,0.01,7,36.38391367
275,27,5,115,1,0.535584224,1,1,2,2,0.47,7,42.55681139
275,28,1,135,2,0.893343771,0,1,1,1,-0.06,7,47.84674376
275,29,2,137,2,0.910818505,1,1,0,0,0.02,7,54.17021732
275,30,1,135,1,0.828526373,1,1,1,1,0.25,8,59.15884451
275,31,5,115,1,0.531330836,1,1,2,2,0.47,8,66.53311857
275,32,4,131,2,0.794740078,1,1,0,-1,-0.28,8,74.35843764
275,33,2,137,2,0.810789528,1,1,0,0,-0.03,8,81.95193431
275,34,1,135,1,0.733566664,1,1,1,1,0.23,9,88.12464213
275,35,2,137,2,1.158148045,1,1,0,0,0.01,9,92.96331945
275,36,4,131,2,0.825642651,1,1,0,0,0.05,9,99.88834853
275,37,5,115,1,0.530125209,1,1,2,0,-0.01,9,107.2629579
275,38,5,115,1,0.45647356,1,1,2,2,0.44,10,112.252246
275,39,4,131,2,0.748753232,1,1,0,0,0,10,119.4764238
275,40,2,137,2,0.764392617,1,1,0,0,0.04,10,125.6505128
275,41,1,135,1,0.814474978,1,1,1,1,0.23,10,2.039502876
275,42,3,127,1,0.632427963,1,1,1,1,0.26,2,8.066542089
275,43,3,127,1,0.654880777,1,1,1,1,0.23,3,15.8919396
275,44,3,127,1,0.502693202,1,1,1,1,0.3,4,22.06509787
275,45,7,101,2,1.313778561,0,1,2,2,-0.03,1,27.20386058
275,46,7,101,1,0.495192425,1,1,2,2,0.41,2,33.52868542
275,47,7,101,1,0.584322785,1,1,2,2,0.43,3,39.70066681
275,48,6,119,1,1.168329724,0,1,0,0,-0.21,1,45.72447601
275,49,6,119,2,0.44776134,1,1,0,0,-0.02,2,51.01422085
275,50,6,119,2,0.506703463,1,1,0,0,-0.05,3,57.18803607
275,51,8,122,2,1.120475158,1,1,0,0,0.01,1,64.86358578
275,52,8,122,2,0.444105191,1,1,0,0,0.03,2,71.78846281
275,53,8,122,2,0.42413916,1,1,0,0,0.04,3,77.67775002
275,54,6,119,1,1.230363954,0,1,0,0,-0.28,4,82.96674654
275,55,3,127,1,0.676267108,1,1,1,1,0.21,5,88.70686102
275,56,7,101,2,0.931925757,0,1,2,0,0.47,4,94.14598277
275,57,6,119,2,1.32250274,1,1,0,0,0.04,5,100.0359755
275,58,8,122,1,1.129170674,0,1,0,-1,0.01,4,106.8105147
275,59,8,122,1,1.080010106,0,1,0,0,-0.3,5,112.5504281
275,60,7,101,2,1.117321236,0,1,2,2,0.05,5,120.0747875
275,61,3,127,1,0.59946439,1,1,1,0,-0.09,6,2.042430325
275,62,6,119,2,1.213117581,1,1,0,0,0.01,6,8.819232254
275,63,7,101,2,1.594299748,0,1,2,2,0.05,6,15.29342612
275,64,8,122,2,1.660525565,1,1,0,0,0.01,6,20.88302921
275,65,3,127,1,0.699729252,1,1,1,1,0.23,7,28.257509
275,66,7,101,1,1.234525658,1,1,2,2,0.45,7,35.18256518
275,67,8,122,2,0.804377239,1,1,0,0,-0.03,7,41.6553634
275,68,6,119,2,0.958717654,1,1,0,-1,-0.23,7,48.13074978
275,69,3,127,1,0.629324734,1,1,1,0,-0.03,8,55.80553807
275,70,7,101,1,0.925516575,1,1,2,2,0.46,8,61.2449951
275,71,6,119,2,0.8832249,1,1,0,0,0.04,8,67.41782183
275,72,3,127,1,0.628827044,1,1,1,1,0.22,9,73.89283515
275,73,6,119,2,0.935822971,1,1,0,-1,-0.2,9,80.21668023
275,74,8,122,2,0.763370073,1,1,0,0,-0.01,8,87.59069982
275,75,7,101,1,0.767076814,1,1,2,0,-0.09,9,94.51585777
275,76,3,127,1,0.652989182,1,1,1,1,0.23,10,102.1904323
275,77,8,122,1,0.549970658,0,1,0,0,-0.29,9,109.7160624
275,78,6,119,2,0.806153114,1,1,0,0,0.04,10,116.4900497
275,79,7,101,1,0.786969892,1,1,2,2,0.48,10,124.0162078
275,80,8,122,2,0.706226419,1,1,0,-1,-0.26,10,129.0047953
328,1,5,109,1,0.46342132,1,1,2,2,0.42,1,2.032315494
328,2,5,109,1,0.584316952,1,1,2,2,0.44,2,9.560593647
328,3,2,137,1,0.57105394,0,1,0,0,-0.21,1,17.38684584
328,4,2,137,2,0.698867621,1,1,0,0,0.02,2,22.37596027
328,5,2,137,2,0.733598267,1,1,0,-1,-0.27,3,28.11566275
328,6,5,109,1,0.890031466,1,1,2,2,0.48,3,33.70560231
328,7,5,109,1,0.587023906,1,1,2,0,-0.06,4,39.29377726
328,8,4,112,1,0.96678477,0,1,0,0,-0.23,1,44.88395924
328,9,4,112,2,0.553408351,1,1,0,0,-0.01,2,50.77494689
328,10,1,116,1,0.891717264,1,1,1,1,0.29,1,57.54901879
328,11,1,116,1,0.554532117,1,1,1,1,0.27,2,63.13797836
328,12,1,116,1,0.59661507,1,1,1,0,-0.07,3,68.4273749
328,13,4,112,1,1.663339628,0,1,0,0,-0.22,3,73.71668127
328,14,4,112,2,0.628915885,1,1,0,0,0.03,4,79.74096162
328,15,1,116,1,0.835681558,1,1,1,1,0.22,4,86.51461572
328,16,2,137,1,1.203593854,0,1,0,0,-0.21,4,91.50420594
328,17,1,116,1,0.811885442,1,1,1,1,0.23,5,98.57911167
328,18,4,112,2,1.275457455,1,1,0,-1,-0.2,5,104.168743
328,19,5,109,1,0.745119153,1,1,2,2,0.44,5,111.5419963
328,20,2,137,2,1.363310428,1,1,0,-1,-0.3,5,117.1325644
328,21,2,137,1,1.472140059,0,1,0,0,-0.21,6,2.034330027
328,22,3,132,1,0.891950084,1,1,1,1,0.23,1,9.11587059
328,23,4,112,2,1.204348971,1,1,0,0,-0.02,6,16.18926651
328,24,5,109,1,0.704473478,1,1,2,2,0.44,6,22.07909961
328,25,1,116,1,0.596826586,1,1,1,0,-0.05,6,29.60389303
328,26,4,112,2,0.919062546,1,1,0,0,-0.04,7,36.37786759
328,27,5,109,1,0.59898981,1,1,2,2,0.43,7,42.55192288
328,28,1,116,1,0.648542789,1,1,1,1,0.22,7,47.84050333
328,29,2,137,2,1.574404303,1,1,0,0,0.05,7,54.16375297
328,30,1,116,1,0.696967495,1,1,1,1,0.22,8,59.15362742
328,31,5,109,1,0.537788366,1,1,2,2,0.43,8,66.52887839
328,32,4,112,2,0.788851932,1,1,0,-1,-0.27,8,74.35381029
328,33,2,137,2,0.859721579,1,1,0,0,-0.01,8,81.9459261
328,34,1,116,1,0.597528594,1,1,1,1,0.21,9,88.11901953
328,35,2,137,2,0.720457448,1,1,0,0,0.01,9,92.95803892
328,36,4,112,2,0.802281038,1,1,0,0,0.05,9,99.88304691
328,37,5,109,1,0.603344896,1,1,2,0,-0.1,9,107.2575596
328,38,5,109,1,0.533539203,1,1,2,2,0.48,10,112.2464169
328,39,4,112,2,0.709682303,1,1,0,0,-0.02,10,119.4698032
328,40,2,137,2,0.761930957,1,1,0,0,-0.03,10,125.644555
328,41,1,116,1,0.905504747,1,1,1,1,0.22,10,2.031538199
328,42,3,132,1,1.176531324,1,1,1,1,0.29,2,8.058274125
328,43,3,132,1,0.666855782,1,1,1,1,0.25,3,15.88474963
328,44,3,132,1,0.55756243,1,1,1,1,0.21,4,22.0582947
328,45,7,134,1,0.941729355,1,1,2,2,0.49,1,27.19735498
328,46,7,134,1,0.534241034,1,1,2,2,0.4,2,33.52109211
328,47,7,134,1,0.549033397,1,1,2,2,0.48,3,39.6948456
328,48,6,101,1,1.056945457,0,1,0,0,-0.3,1,45.71733951
328,49,6,101,2,0.59117411,1,1,0,0,0.04,2,51.00764417
328,50,6,101,2,0.569129047,1,1,0,0,0,3,57.17998692
328,51,8,125,1,0.872520191,0,1,0,0,-0.22,1,64.85492989
328,52,8,125,2,0.528642039,1,1,0,0,0.01,2,71.78000735
328,53,8,125,2,0.572337239,1,1,0,0,-0.04,3,77.66931505
328,54,6,101,2,0.883804742,1,1,0,0,-0.01,4,82.9598575
328,55,3,132,1,0.723081185,1,1,1,1,0.25,5,88.69946875
328,56,7,134,1,1.154571421,1,1,2,0,-0.02,4,94.13853259
328,57,6,101,2,0.712692864,1,1,0,0,-0.05,5,100.029236
328,58,8,125,2,0.76460688,1,1,0,-1,-0.21,4,106.8023686
328,59,8,125,2,0.999182514,1,1,0,0,0.04,5,112.5421895
328,60,7,134,1,0.734267369,1,1,2,2,0.44,5,120.0681848
328,61,3,132,1,0.700867679,1,1,1,0,-0.02,6,2.035906149
328,62,6,101,2,0.784055445,1,1,0,0,0.04,6,8.813164526
328,63,7,134,1,0.744785266,1,1,2,2,0.44,6,15.28792905
328,64,8,125,2,0.716258294,1,1,0,0,-0.01,6,20.87560098
328,65,3,132,1,0.644031611,1,1,1,1,0.26,7,28.25291497
328,66,7,134,1,0.694093308,1,1,2,2,0.46,7,35.17555527
328,67,8,125,2,0.668907435,1,1,0,0,-0.03,7,41.65079077
328,68,6,101,2,0.726856011,1,1,0,-1,-0.2,7,48.12510014
328,69,3,132,1,0.577124556,1,1,1,0,-0.07,8,55.79966348
328,70,7,134,1,0.528686649,1,1,2,2,0.48,8,61.23803566
328,71,6,101,2,0.802413789,1,1,0,0,0.03,8,67.41231087
328,72,3,132,1,0.593506242,1,1,1,1,0.22,9,73.8870628
328,73,6,101,2,0.696082577,1,1,0,-1,-0.25,9,80.21046317
328,74,8,125,2,0.633771334,1,1,0,0,0.01,8,87.58506163
328,75,7,134,1,0.582550599,1,1,2,0,-0.04,9,94.50794238
328,76,3,132,1,0.565123052,1,1,1,1,0.23,10,102.1837223
328,77,8,125,2,0.738825097,1,1,0,0,0.01,9,109.7095046
328,78,6,101,2,0.794923621,1,1,0,0,0,10,116.4829459
328,79,7,134,1,0.60780973,1,1,2,2,0.45,10,124.0087244
328,80,8,125,2,0.657784414,1,1,0,-1,-0.26,10,128.99778
329,1,5,116,1,0.806923477,1,1,2,2,0.41,1,2.037619733
329,2,5,116,1,1.179214923,1,1,2,2,0.47,2,9.566058363
329,3,2,101,1,0.95142887,0,1,0,0,-0.26,1,17.39090872
329,4,2,101,2,1.148167463,1,1,0,0,-0.03,2,22.38035644
329,5,2,101,1,0.997510765,0,1,0,-1,-0.04,3,28.12016172
329,6,5,116,1,0.932254999,1,1,2,2,0.4,3,33.71001575
329,7,5,116,1,0.935472685,1,1,2,0,-0.02,4,39.29868387
329,8,4,133,1,0.748775412,0,1,0,0,-0.21,1,44.889006
329,9,4,133,2,0.898655565,1,1,0,0,0,2,50.77877149
329,10,1,111,1,1.029198852,1,1,1,1,0.26,1,57.55260531
329,11,1,111,1,0.809966105,1,1,1,1,0.3,2,63.14292493
329,12,1,111,1,0.517041703,1,1,1,0,-0.08,3,68.43153782
329,13,4,133,1,0.875985994,0,1,0,0,-0.2,3,73.72082086
329,14,4,133,2,0.767429418,1,1,0,0,0.04,4,79.74452665
329,15,1,111,2,1.297146558,0,1,1,1,-0.07,4,86.51845537
329,16,2,101,2,1.112299127,1,1,0,0,0.04,4,91.50658764
329,17,1,111,1,0.916817844,1,1,1,1,0.25,5,98.58214906
329,18,4,133,1,1.441218101,0,1,0,-1,0.04,5,104.1720704
329,19,5,116,2,1.381708767,0,1,2,2,-0.01,5,111.5455222
329,20,2,101,1,1.524064743,0,1,0,-1,-0.03,5,117.1356133
329,21,2,101,1,0.84283649,0,1,0,0,-0.27,6,2.028219777
329,22,3,119,1,0.907847534,1,1,1,1,0.2,1,9.106688118
329,23,4,133,2,1.125105088,1,1,0,0,0,6,16.18157169
329,24,5,116,1,1.351503456,1,1,2,2,0.42,6,22.06977119
329,25,1,111,1,0.694093249,1,1,1,0,-0.03,6,29.59594712
329,26,4,133,2,1.332923755,1,1,0,0,-0.01,7,36.37057114
329,27,5,116,1,1.155194092,1,1,2,2,0.5,7,42.54336992
329,28,1,111,1,1.312538292,1,1,1,1,0.26,7,47.83211877
329,29,2,101,2,0.660119661,1,1,0,0,0.03,7,54.15692618
329,30,1,111,1,1.056459444,1,1,1,1,0.21,8,59.14467852
329,31,5,116,1,0.939132607,1,1,2,2,0.44,8,66.5215053
329,32,4,133,2,0.845353471,1,1,0,-1,-0.21,8,74.34580794
329,33,2,101,2,0.934668925,1,1,0,0,0.03,8,81.9370588
329,34,1,111,1,0.819641386,1,1,1,1,0.28,9,88.11161703
329,35,2,101,2,1.072090174,1,1,0,0,0.03,9,92.95031304
329,36,4,133,2,0.872294871,1,1,0,0,-0.03,9,99.87379904
329,37,5,116,1,0.534975348,1,1,2,0,-0.06,9,107.2493602
329,38,5,116,1,0.651582986,1,1,2,2,0.45,10,112.2384908
329,39,4,133,2,0.7895744,1,1,0,0,0.01,10,119.4634803
329,40,2,101,2,1.044298798,1,1,0,0,0.03,10,125.636883
329,41,1,111,1,1.083818489,1,1,1,1,0.29,10,2.029646592
329,42,3,119,1,0.857485491,1,1,1,1,0.24,2,8.058258225
329,43,3,119,1,0.895248928,1,1,1,1,0.25,3,15.86803671
329,44,3,119,1,0.505877135,1,1,1,1,0.2,4,22.04165465
329,45,7,128,2,1.115093533,0,1,2,2,-0.05,1,27.17903092
329,46,7,128,1,0.832580965,1,1,2,2,0.42,2,33.50424075
329,47,7,128,1,0.802333446,1,1,2,2,0.4,3,39.67605861
329,48,6,123,2,1.208816629,1,1,0,0,0.03,1,45.70137156
329,49,6,123,2,0.954903881,1,1,0,0,0.03,2,50.98967698
329,50,6,123,2,0.55175936,1,1,0,0,0.04,3,57.16254223
329,51,8,117,1,1.190149785,0,1,0,0,-0.26,1,64.8379242
329,52,8,117,2,0.621836981,1,1,0,0,-0.01,2,71.76211541
329,53,8,117,2,0.54018101,1,1,0,0,0.01,3,77.6528655
329,54,6,123,2,1.256182421,1,1,0,0,-0.03,4,82.94107001
329,55,3,119,1,1.277909912,1,1,1,1,0.23,5,88.68154258
329,56,7,128,1,0.843810491,1,1,2,0,-0.08,4,94.12152908
329,57,6,123,2,0.749753475,1,1,0,0,0.02,5,100.0112727
329,58,8,117,1,0.971324004,0,1,0,-1,-0.05,4,106.7844653
329,59,8,117,1,0.692096665,0,1,0,0,-0.24,5,112.5257097
329,60,7,128,1,0.674537805,1,1,2,2,0.44,5,120.0506021
329,61,3,119,1,0.549546788,1,1,1,0,-0.04,6,2.040263689
329,62,6,123,2,1.029011383,1,1,0,0,-0.05,6,8.819452816
329,63,7,128,1,0.886504739,1,1,2,2,0.42,6,15.29210171
329,64,8,117,1,0.674474221,0,1,0,0,-0.26,6,20.88259377
329,65,3,119,1,0.6333992,1,1,1,1,0.26,7,28.25643028
329,66,7,128,1,0.652999644,1,1,2,2,0.45,7,35.18065283
329,67,8,117,1,0.973001534,0,1,0,0,-0.26,7,41.65604554
329,68,6,123,2,0.916629204,1,1,0,-1,-0.25,7,48.12852797
329,69,3,119,1,0.818057954,1,1,1,0,-0.08,8,55.80476166
329,70,7,128,1,0.670287208,1,1,2,2,0.47,8,61.24372305
329,71,6,123,2,0.787013019,1,1,0,0,-0.03,8,67.41793006
329,72,3,119,1,0.894729577,1,1,1,1,0.26,9,73.8910314
329,73,6,123,2,0.727516158,1,1,0,-1,-0.29,9,80.2153507
329,74,8,117,1,0.927630528,0,1,0,0,-0.27,8,87.5903891
329,75,7,128,1,0.89203996,1,1,2,0,-0.08,9,94.51468689
329,76,3,119,1,0.575870371,1,1,1,1,0.2,10,102.1892643
329,77,8,117,1,0.967079549,0,1,0,0,-0.26,9,109.7142553
329,78,6,123,2,0.69116916,1,1,0,0,-0.05,10,116.4880421
329,79,7,128,1,0.576741393,1,1,2,2,0.41,10,124.0142871
329,80,8,117,2,0.793242493,1,1,0,-1,-0.24,10,129.0029818
330,1,5,129,2,1.210940596,0,1,2,2,0,1,2.037930297
330,2,5,129,2,0.88859136,0,1,2,2,0.02,2,9.566351773
330,3,2,105,2,0.894731168,1,1,0,0,0,1,17.39282207
330,4,2,105,1,0.843688824,0,1,0,0,-0.25,2,22.38157454
330,5,2,105,2,0.914423462,1,1,0,-1,-0.25,3,28.12073162
330,6,5,129,2,1.268667777,0,1,2,2,0.03,3,33.71091248
330,7,5,129,1,1.238458105,1,1,2,0,-0.06,4,39.30035967
330,8,4,137,1,1.172520179,0,1,0,0,-0.21,1,44.89018297
330,9,4,137,2,0.378571853,1,1,0,0,0.03,2,50.77979767
330,10,1,118,1,0.781458103,1,1,1,1,0.27,1,57.55389866
330,11,1,118,1,0.561238066,1,1,1,1,0.27,2,63.14388382
330,12,1,118,1,0.611866117,1,1,1,0,-0.09,3,68.43349728
330,13,4,137,-1,NaN,NaN,1,0,0,-0.5,3,73.72204339
330,14,4,137,2,0.676705929,1,1,0,0,0,4,79.74595187
330,15,1,118,1,0.708029245,1,1,1,1,0.25,4,86.51915309
330,16,2,105,2,1.401763334,1,1,0,0,0.02,4,91.50971389
330,17,1,118,1,0.605470932,1,1,1,1,0.23,5,98.58336748
330,18,4,137,2,1.695113007,1,1,0,-1,-0.22,5,104.1716818
330,19,5,129,1,0.78909919,1,1,2,2,0.42,5,111.5475653
330,20,2,105,1,1.120605837,0,1,0,-1,-0.01,5,117.137354
330,21,2,105,1,0.815471141,0,1,0,0,-0.27,6,2.031507509
330,22,3,134,1,0.940502568,1,1,1,1,0.28,1,9.111775833
330,23,4,137,1,1.195176919,0,1,0,0,-0.27,6,16.18569916
330,24,5,129,1,0.721322311,1,1,2,2,0.5,6,22.07699281
330,25,1,118,1,0.667245964,1,1,1,0,-0.1,6,29.60070021
330,26,4,137,2,0.882607497,1,1,0,0,0.04,7,36.37381022
330,27,5,129,1,0.723624225,1,1,2,2,0.48,7,42.54922633
330,28,1,118,1,0.619940588,1,1,1,1,0.27,7,47.83841982
330,29,2,105,1,0.688778978,0,1,0,0,-0.22,7,54.16195172
330,30,1,118,1,0.550227672,1,1,1,1,0.28,8,59.15110171
330,31,5,129,1,0.656903597,1,1,2,2,0.41,8,66.52604813
330,32,4,137,2,1.304391579,1,1,0,-1,-0.25,8,74.3501173
330,33,2,105,2,0.808942438,1,1,0,0,0.03,8,81.94291879
330,34,1,118,1,0.620264876,1,1,1,1,0.3,9,88.11722621
330,35,2,105,2,1.138628498,1,1,0,0,-0.01,9,92.95418878
330,36,4,137,1,0.692130654,0,1,0,0,-0.24,9,99.87962686
330,37,5,129,1,0.661842221,1,1,2,0,-0.08,9,107.2544513
330,38,5,129,1,0.626993729,1,1,2,2,0.43,10,112.2428808
330,39,4,137,1,1.578224716,0,1,0,0,-0.24,10,119.4685752
330,40,2,105,2,0.714805155,1,1,0,0,-0.04,10,125.6413714
330,41,1,118,1,0.59375255,1,1,1,1,0.22,10,2.03840631
330,42,3,134,1,0.756951123,1,1,1,1,0.23,2,8.065487591
330,43,3,134,1,0.668022459,1,1,1,1,0.25,3,15.89143948
330,44,3,134,1,0.678922364,1,1,1,1,0.28,4,22.06555568
330,45,7,121,1,1.025865025,1,1,2,2,0.46,1,27.20327325
330,46,7,121,1,0.541803931,1,1,2,2,0.47,2,33.5278185
330,47,7,121,1,0.540441423,1,1,2,2,0.46,3,39.70112833
330,48,6,130,2,1.006321766,1,1,0,0,0.05,1,45.72483538
330,49,6,130,2,0.536308433,1,1,0,0,0.01,2,51.01398397
330,50,6,130,2,0.566378016,1,1,0,0,0.02,3,57.18764284
330,51,8,119,1,0.561488227,0,1,0,0,-0.25,1,64.86279224
330,52,8,119,1,0.354849628,0,1,0,0,-0.29,2,71.78729888
330,53,8,119,2,0.417271455,1,1,0,0,0.05,3,77.67734351
330,54,6,130,2,0.683654121,1,1,0,0,0.05,4,82.9658265
330,55,3,134,1,0.78066209,1,1,1,1,0.2,5,88.70483745
330,56,7,121,1,0.68184977,1,1,2,0,-0.08,4,94.14546791
330,57,6,130,2,0.783664161,1,1,0,0,0.01,5,100.0355228
330,58,8,119,2,0.802375596,1,1,0,-1,-0.25,4,106.8094208
330,59,8,119,2,0.544690582,1,1,0,0,0.02,5,112.5491122
330,60,7,121,1,0.678669402,1,1,2,2,0.42,5,120.0746481
330,61,3,134,1,0.675930645,1,1,1,0,-0.01,6,2.036522527
330,62,6,130,2,0.649007228,1,1,0,0,0.04,6,8.813795932
330,63,7,121,1,0.644167776,1,1,2,2,0.47,6,15.28792448
330,64,8,119,2,0.901420265,1,1,0,0,-0.01,6,20.87736985
330,65,3,134,1,0.67684458,1,1,1,1,0.25,7,28.2527645
330,66,7,121,1,0.603752459,1,1,2,2,0.49,7,35.17721816
330,67,8,119,2,0.785429694,1,1,0,0,-0.01,7,41.65097341
330,68,6,130,2,0.682448509,1,1,0,-1,-0.26,7,48.1243838
330,69,3,134,1,0.600858992,1,1,1,0,-0.01,8,55.79980598
330,70,7,121,1,0.699076522,1,1,2,2,0.49,8,61.23910905
330,71,6,130,2,0.596387717,1,1,0,0,0.01,8,67.41373928
330,72,3,134,1,0.615272525,1,1,1,1,0.27,9,73.88603883
330,73,6,130,2,0.54934537,1,1,0,-1,-0.23,9,80.21045659
330,74,8,119,2,0.926332839,1,1,0,0,0.02,8,87.58572286
330,75,7,121,1,0.600855095,1,1,2,0,-0.02,9,94.51075741
330,76,3,134,1,0.67236717,1,1,1,1,0.3,10,102.1851192
330,77,8,119,2,0.919029853,1,1,0,0,-0.05,9,109.7093689
330,78,6,130,2,0.635651984,1,1,0,0,0,10,116.485002
330,79,7,121,1,0.639679306,1,1,2,2,0.49,10,124.0102107
330,80,8,119,1,0.623907534,0,1,0,-1,0.01,10,128.9984941
